codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.085,0.12,0.451,0.32,174
472D23BE,OCOÑA,AREQUIPA,CAMANA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.086,0.109,0.428,0.163,202
472D23BE,OCOÑA,AREQUIPA,CAMANA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.095,0.097,0.41,0.063,229
472D23BE,OCOÑA,AREQUIPA,CAMANA,mpas15,pp,20260822,20260920,00Z,D1,6h,-0.047,0.132,0.468,0.062,116
214400,HUATIAPA,AREQUIPA,CASTILLA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,mpas15,pp,20260822,20260920,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.209,0.212,0.67,0.393,226
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.325,0.327,0.953,0.431,172
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.062,0.119,0.371,0.355,200
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.163,0.173,0.713,0.337,227
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.383,0.416,0.968,0.25,115
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.066,0.333,0.892,0.482,224
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.559,0.675,1.448,0.478,169
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.044,0.331,0.849,0.491,196
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.337,0.506,1.411,0.466,223
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.192,0.392,0.899,0.517,113
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.035,0.035,0.216,S/D,232
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.038,0.038,0.165,S/D,177
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.01,0.01,0.075,S/D,206
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.008,0.008,0.07,S/D,232
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.034,0.034,0.225,S/D,118
47E3834A,IMATA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.091,0.177,0.519,0.365,230
47E3834A,IMATA,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.151,0.231,0.637,0.36,176
47E3834A,IMATA,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.037,0.13,0.498,0.42,204
47E3834A,IMATA,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.087,0.182,0.748,0.367,230
47E3834A,IMATA,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.186,0.273,0.68,0.274,117
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.001,0.001,0.009,S/D,224
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.0,0.0,0.0,S/D,172
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.0,0.0,0.0,S/D,198
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.0,0.0,0.0,S/D,224
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.0,0.0,0.0,S/D,114
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.1,0.109,0.406,0.391,218
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.064,0.077,0.304,0.494,167
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.017,0.048,0.188,0.371,193
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.031,0.055,0.201,0.45,218
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.257,0.262,0.637,0.28,111
47265686,SIBAYO,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.074,0.149,0.426,0.281,207
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.099,0.21,0.595,0.34,158
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.059,0.155,0.617,0.369,183
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.07,0.14,0.586,0.373,208
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.157,0.26,0.665,0.274,105
115150,COROPUNA,AREQUIPA,CONDESUYOS,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,mpas15,pp,20260822,20260920,00Z,D1,6h,S/D,S/D,S/D,S/D,0
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.22,0.391,0.827,0.55,222
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.544,0.782,1.573,0.446,169
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.025,0.416,1.0,0.458,196
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.457,0.723,2.116,0.412,223
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,mpas15,pp,20260822,20260920,00Z,D1,6h,0.383,0.564,1.071,0.44,113
47280292,COTAHUASI,AREQUIPA,LA UNION,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.188,0.287,0.798,0.103,145
47280292,COTAHUASI,AREQUIPA,LA UNION,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.058,0.195,0.605,0.012,105
47280292,COTAHUASI,AREQUIPA,LA UNION,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.116,0.231,0.639,0.047,126
47280292,COTAHUASI,AREQUIPA,LA UNION,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.058,0.161,0.658,0.151,142
47280292,COTAHUASI,AREQUIPA,LA UNION,mpas15,pp,20260822,20260920,00Z,D1,6h,0.312,0.411,1.063,0.222,73
115151,CUYAU,AREQUIPA,LA UNION,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.294,0.294,0.897,0.322,228
115151,CUYAU,AREQUIPA,LA UNION,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.141,0.141,0.351,0.301,174
115151,CUYAU,AREQUIPA,LA UNION,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.12,0.12,0.333,0.19,202
115151,CUYAU,AREQUIPA,LA UNION,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.099,0.099,0.504,0.299,229
115151,CUYAU,AREQUIPA,LA UNION,mpas15,pp,20260822,20260920,00Z,D1,6h,0.245,0.245,0.784,0.112,116
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.405,0.608,1.34,0.526,224
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.872,1.124,2.312,0.507,172
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.082,0.366,1.309,0.555,198
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.32,0.585,2.069,0.467,224
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,mpas15,pp,20260822,20260920,00Z,D1,6h,0.694,0.871,1.953,0.525,114
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.466,0.504,1.231,0.586,224
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.88,0.939,1.91,0.541,172
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.031,0.23,0.595,0.512,198
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.607,0.716,2.124,0.53,224
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,mpas15,pp,20260822,20260920,00Z,D1,6h,0.946,0.975,2.381,0.569,114
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.553,0.581,1.371,0.34,225
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.576,0.586,1.187,0.384,172
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.377,0.474,0.918,0.254,198
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.07,0.205,0.853,0.33,224
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.794,0.801,1.783,0.327,114
114122,CCONTACC,AYACUCHO,LUCANAS,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.395,0.405,1.13,0.305,226
114122,CCONTACC,AYACUCHO,LUCANAS,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.606,0.616,1.6,0.262,173
114122,CCONTACC,AYACUCHO,LUCANAS,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.07,0.091,0.276,0.264,200
114122,CCONTACC,AYACUCHO,LUCANAS,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.506,0.53,1.894,0.294,227
114122,CCONTACC,AYACUCHO,LUCANAS,mpas15,pp,20260822,20260920,00Z,D1,6h,0.528,0.535,1.516,0.267,115
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.017,0.055,0.381,0.169,206
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.022,0.074,0.428,0.123,156
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.027,0.056,0.395,0.065,182
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.011,0.085,0.468,-0.05,206
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,mpas15,pp,20260822,20260920,00Z,D1,6h,0.14,0.211,0.649,0.033,105
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.181,0.252,0.976,0.32,223
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.172,0.304,0.965,0.377,169
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.001,0.072,0.345,0.336,197
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.436,0.537,1.945,0.278,223
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,mpas15,pp,20260822,20260920,00Z,D1,6h,0.389,0.467,1.264,0.259,113
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.697,0.697,1.573,S/D,127
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.757,0.757,1.373,S/D,97
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.149,0.149,0.342,S/D,110
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.646,0.646,1.768,S/D,126
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,mpas15,pp,20260822,20260920,00Z,D1,6h,0.859,0.859,2.134,S/D,64
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,mpas15,pp,20260822,20260920,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,mpas15,pp,20260822,20260920,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.315,0.315,1.081,0.332,223
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.012,0.062,0.304,0.454,170
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.031,0.125,0.513,0.223,197
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.017,0.116,0.513,0.391,222
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.265,0.341,0.802,0.234,113
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.374,0.375,1.372,S/D,224
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.078,0.078,0.414,S/D,170
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.113,0.113,0.361,S/D,196
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.067,0.067,0.518,S/D,222
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.262,0.262,0.598,S/D,113
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.254,0.52,1.236,0.282,211
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.639,0.912,1.69,0.196,159
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.027,0.372,0.818,-0.029,186
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.067,0.384,1.557,0.169,210
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.677,1.036,2.423,0.119,107
472501F4,BALSAS,CAJAMARCA,CELENDIN,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,mpas15,pp,20260822,20260920,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.263,0.289,0.963,0.24,213
4726631C,CELENDIN,CAJAMARCA,CELENDIN,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.368,0.411,0.759,0.2,162
4726631C,CELENDIN,CAJAMARCA,CELENDIN,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.027,0.077,0.29,0.189,186
4726631C,CELENDIN,CAJAMARCA,CELENDIN,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.003,0.069,0.353,0.237,212
4726631C,CELENDIN,CAJAMARCA,CELENDIN,mpas15,pp,20260822,20260920,00Z,D1,6h,0.712,0.732,1.472,0.157,108
4726C3E4,CHOTA,CAJAMARCA,CHOTA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.819,0.887,1.78,0.224,183
4726C3E4,CHOTA,CAJAMARCA,CHOTA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.46,0.527,0.914,0.289,144
4726C3E4,CHOTA,CAJAMARCA,CHOTA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.069,0.196,0.555,0.216,161
4726C3E4,CHOTA,CAJAMARCA,CHOTA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.018,0.119,0.575,0.017,182
4726C3E4,CHOTA,CAJAMARCA,CHOTA,mpas15,pp,20260822,20260920,00Z,D1,6h,1.028,1.071,2.073,0.091,93
47E94706,HUAMBOS,CAJAMARCA,CHOTA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.46,0.566,1.19,0.202,224
47E94706,HUAMBOS,CAJAMARCA,CHOTA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.054,0.215,0.822,0.114,171
47E94706,HUAMBOS,CAJAMARCA,CHOTA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.037,0.191,0.75,-0.009,199
47E94706,HUAMBOS,CAJAMARCA,CHOTA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.073,0.169,0.755,0.285,225
47E94706,HUAMBOS,CAJAMARCA,CHOTA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.547,0.64,1.295,0.031,114
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.074,0.175,0.388,-0.132,225
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.016,0.116,0.341,-0.091,172
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.01,0.094,0.281,-0.122,198
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.029,0.072,0.264,0.061,224
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.016,0.116,0.359,0.025,114
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.75,0.841,1.729,0.024,222
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.409,0.518,0.976,0.137,170
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.082,0.212,0.735,0.126,194
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.003,0.11,0.714,0.146,220
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.663,0.721,1.887,0.149,112
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.406,0.415,1.365,-0.087,222
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.178,0.193,0.464,-0.004,168
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,-0.019,0.038,0.223,-0.086,196
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.343,0.379,1.647,-0.009,223
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.846,0.89,2.437,-0.031,113
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.074,0.074,0.257,S/D,220
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.059,0.059,0.213,S/D,167
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.023,0.023,0.103,S/D,194
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.012,0.012,0.075,S/D,221
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,mpas15,pp,20260822,20260920,00Z,D1,6h,0.371,0.371,1.076,S/D,112
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.22,0.222,0.603,0.086,214
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.902,0.902,1.886,0.151,160
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.315,0.321,0.782,-0.086,190
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,wrf5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.024,0.029,0.183,0.149,214
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,mpas15,pp,20260822,20260920,00Z,D1,6h,1.383,1.388,3.545,-0.022,109
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260822,20260920,"00Z,12Z",D1,6h,0.05,0.082,0.315,0.056,217
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,gfs,pp,20260822,20260920,"00Z,12Z",D1,6h,0.15,0.171,0.432,0.096,164
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,eta5,pp,20260822,20260920,"00Z,12Z",D1,6h,0.009,0.049,0.213,-0.066,190
